mrbtsId,lnBtsId,lnCelId,addSpectrEmi,administrativeState,amleMaxNumHo,amlePeriodLoadExchange,caPoolId,iFLBBearCheckTimer,iFLBHighLoadGBRDL,iFLBHighLoadNonGBRDL
40204,40204,1,12,1,10,1000,2,10,60,85
40204,40204,2,12,1,10,1000,3,10,60,85
40204,40204,3,12,1,10,1000,1,10,60,85
40204,40204,4,12,1,10,1000,2,10,60,85
40204,40204,5,12,1,10,1000,3,10,60,85
40204,40204,6,12,1,10,1000,1,10,60,85
40204,40204,7,12,1,10,1000,2,10,60,85
40204,40204,8,12,1,10,1000,3,10,60,85
40204,40204,12,12,1,10,1000,1,10,60,85
40204,40204,13,12,1,10,1000,2,10,60,85
40204,40204,14,12,1,10,1000,3,10,60,85
40205,40205,0,12,1,10,1000,1,,,
40205,40205,1,12,1,10,1000,2,,,
40205,40205,2,12,1,10,1000,3,,,
40205,40205,3,12,1,10,1000,1,,,
40205,40205,4,12,1,10,1000,2,,,
40205,40205,5,12,1,10,1000,3,,,
40207,40207,0,12,1,10,1000,1,10,60,85
40207,40207,1,12,1,10,1000,2,10,60,85
40207,40207,2,12,1,10,1000,3,10,60,85
40207,40207,3,12,1,10,1000,1,10,60,85
40207,40207,4,12,1,10,1000,2,10,60,85
40207,40207,5,12,1,10,1000,3,10,60,85
40208,40208,0,12,1,10,1000,1,,,
40208,40208,1,12,1,10,1000,2,,,
40208,40208,2,12,1,10,1000,3,,,
40208,40208,3,12,1,10,1000,1,,,
40208,40208,4,12,1,10,1000,2,,,
40208,40208,5,12,1,10,1000,3,,,
40209,40209,0,12,1,10,1000,1,10,60,85
40209,40209,1,12,1,10,1000,2,10,60,85
40209,40209,2,12,1,10,1000,3,10,60,85
40209,40209,3,12,1,10,1000,1,10,60,85
40209,40209,4,12,1,10,1000,2,10,60,85
40209,40209,5,12,1,10,1000,3,10,60,85
40209,40209,12,12,1,10,1000,1,10,60,85
40209,40209,13,12,1,10,1000,2,10,60,85
40209,40209,14,12,1,10,1000,3,10,60,85
40210,40210,0,12,1,10,1000,1,10,60,85
40210,40210,1,12,1,10,1000,2,10,60,85
40210,40210,2,12,1,10,1000,3,10,60,85
40210,40210,3,12,1,10,1000,1,10,60,85
40210,40210,4,12,1,10,1000,2,10,60,85
40210,40210,5,12,1,10,1000,3,10,60,85
40210,40210,12,12,1,10,1000,1,10,60,85
40210,40210,13,12,1,10,1000,2,10,60,85
40210,40210,14,12,1,10,1000,3,10,60,85
40211,40211,0,12,1,10,10000,1,10,60,85
40211,40211,1,12,1,10,10000,2,10,60,85
40211,40211,2,12,1,10,10000,3,10,60,85
40211,40211,3,12,1,10,10000,1,10,60,85
40211,40211,4,12,1,10,10000,2,10,60,85
40211,40211,5,12,1,10,10000,3,10,60,85
40211,40211,12,12,1,10,1000,1,10,60,85
40211,40211,13,12,1,10,1000,2,10,60,85
40211,40211,14,12,1,10,1000,3,10,60,85
40212,40212,0,12,1,10,1000,1,,,
40212,40212,1,12,1,10,1000,2,,,
40212,40212,2,12,1,10,1000,3,,,
40212,40212,3,12,1,10,1000,1,,,
40212,40212,4,12,1,10,1000,2,,,
